audio_path,Korean_transcript
st_set3_collectorgs187_speakergs3041_97_8.wav,집에 돌아와 보이께네 문이 열려 있고 삐다지는 여대에서 둔 돈이 전부 업써점니더
st_set3_collectorgs201_speakergs2453_74_7.wav,지금 안개도 지꼬 파도가 노파가 배가 전혀 못 댕긴다고 하네요
st_set3_collectorgs195_speakergs1557_68_10.wav,여개는 촌구석이라 병원에 갈라꼬 하면 차를 타고 한참을 나가야 됩니다
st_set3_collectorgs212_speakergs1976_13_11.wav,지사를 안 모실 것 가트먼 모리지만 지사를 모실 것 거트마 정성을 드려야 됨니더
st_set3_collectorgs198_speakergs1457_41_8.wav,자식들 때미네 열심히 사란는디 인자 자식들이 이러쿠럼 날 챙겨주니꺼네 고맙찌로
st_set3_collectorgs183_speakergs2074_91_10.wav,점심 때 돌잔치 가가 어찌나 마이 무겄는지 배불러서 저녁을 못 먹겠어요
st_set3_collectorgs212_speakergs2542_16_9.wav,산에 가서 조금만 댕겨 보면 지페이 만들기 좋은 나무가 천지삐꺼리시더
st_set3_collectorgs233_speakergs3263_38_6.wav,평생을 농사만 지으이까네 허리가 이자 굽어져가지고 똑바로 걸을 수가 업니다
st_set3_collectorgs184_speakergs1322_93_12.wav,삼비 는 하루 저녁 이만 마이 짜는디 맹주 는 촘촘 해가 암만 짜도 마이 몬 짜예
st_set3_collectorgs25_speakergs2221_12_10.wav,옛날에는 무글 것이 업써쓰니께 게우레 고두름또 마디따꼬 따 먹고 그랬지요
st_set3_collectorgs212_speakergs1976_74_8.wav,지금 안개도 짙고 파도가 노파가 배가 만괴 몬 댕긴다 하대예
st_set3_collectorgs25_speakergs207_61_11.wav,이 구죽 신은 지 오년이 지나이드껀데 굽이 다 다라가 인자는 내 버려야 하겠다
st_set3_collectorgs212_speakergs1976_82_7.wav,운동을 안 하만 좋은 약을 마이 무가도 아무 소양이 업씀니데이
st_set3_collectorgs198_speakergs1264_49_8.wav,요새는 시간이 조금만 지나도 다 이자비고 물건도 자주 일가 뿌려서 크니림니더
st_set3_collectorgs188_speakergs3012_42_6.wav,태풍 때미네 바람이 시게 부이께네 산사태가 날까봐 잠을 한 숨도 몬 잤니더
st_set3_collectorgs183_speakergs3588_23_8.wav,오랜만에 가족끼리 외식 한 번 하자고 하는디 그것도 못하면 우야노
st_set3_collectorgs183_speakergs2074_81_10.wav,비가 마이 오마 축대부터 살피고 위험하다 싶으만 퍼뜩 집에서 나와야 합니데이
st_set3_collectorgs233_speakergs3263_95_8.wav,한 오랫동안 한 동네에서 살았던 할맨데 돌아가시니까 마음이 안 조으네요
st_set3_collectorgs233_speakergs2287_102_9.wav,옷가심을 자를 때는 미리 선을 끄어 놓아야 쪽바리 잘 자를 수 이써예
st_set3_collectorgs184_speakergs1067_92_8.wav,처음에는 형한테 화가 많이 나썬는디 이야기를 듣다 보이까네 이해가 되더라꼬예
st_set3_collectorgs195_speakergs1557_78_10.wav,시래기를 새끼에 엉따 가지고 말려놨다가 난중에 국끼릴 때 넝가 무면 맛있어요
st_set3_collectorgs183_speakergs1458_81_9.wav,비가 많이 오만 축대부터 살피고 위험하다 시프만 퍼뜩 집에서 나와야 합니다
st_set3_collectorgs212_speakergs2176_2_6.wav,수박은 큰 게 맛있다고 하는디 참외는 작은 게 맛있는교
st_set3_collectorgs195_speakergs1352_20_7.wav,여기까정 오시느라 욕뽠는디 시원한 냉수부터 한 잔 드시이소
st_set3_collectorgs195_speakergs1424_92_8.wav,처음에는 형한테 화가 마이 나썬는디 이야기를 듣다 보이끄네 이해가 되드라고예
st_set3_collectorgs233_speakergs3263_6_14.wav,삼신할머니한테 자식들 공부 잘하라고 잘 되라고 좀 빌언는교 가족들 건강하고요 하고 건강하게 해달라고 빌얻는교
st_set3_collectorgs185_speakergs2084_65_9.wav,"여게는
 전에 살던 데보다 시설도 좋고 애들 학교 가기도 가까바가 조태이"
st_set3_collectorgs198_speakergs2138_47_7.wav,된장국 끼리고 호박밥 해가 양념장으로 비비 무만 달삭한 게 마시심니더
st_set3_collectorgs233_speakergs4243_79_12.wav,돼지 잡을 때는 어른이 여럿 붙어야지 안 그러몬 힘드러가 몯짬니다
st_set3_collectorgs195_speakergs1424_64_7.wav,담장은 납작한 돌비를 가지고 쭉 이어 맹글기도 하는데 다 그렇지는 않니더
st_set3_collectorgs185_speakergs2873_103_6.wav,올래는 배치 농사가 망가가주고 짐장을 할라카먼 배치를 좀 사와가 담가야 데겐네
st_set3_collectorgs185_speakergs1771_34_11.wav,채독에 걸리모 얼굴이 노랗게 돼가지고 사람이 기운이 하나도 업서 삐니더
st_set3_collectorgs161_speakergs1066_97_7.wav,집에 들어와 보니꺼네 문이 열려 있고 빼다지에 얹어 놓은 돈이 전부 읍써져따니
st_set3_collectorgs233_speakergs3719_59_6.wav,알라가 놀이공원에 가자고 저렇게 짠는데 바쁘다 한 번은 가봅시다
st_set3_collectorgs212_speakergs2121_82_6.wav,운동을 안 하면 좋은 약을 아무리 마이 무가도 아무 소용이 업씁니대이
st_set3_collectorgs198_speakergs1457_32_12.wav,시아버님께서 옷 차려 입고 나가시마 사람들이 가다재이라고 마이 말씀하션니더
st_set3_collectorgs161_speakergs1066_61_8.wav,이 구두 신은 지 오 년이 지났으니까 금이 다 달라서 이제는 버려야겠다
st_set3_collectorgs195_speakergs1557_23_7.wav,오랜만에 가족끼리 외식 한 번 하자고 하는디 그것도 몬 하면 우짜능교
st_set3_collectorgs198_speakergs1537_10_8.wav,어깨가 뻐근한디 얼음 뜸질 좀 하구로 냉장고에 얼음 좀 꺼내 도래이
st_set3_collectorgs183_speakergs1753_15_8.wav,옛날에는 혼자 김장을 핸는디 요즘은 힘들어가 동네 사람들하고 같이 함니더
st_set3_collectorgs233_speakergs3074_64_12.wav,담장은 납작한 돌멩이를 가지고 쭉 이어 만들기도 하는데 다 그렇지는 아나요
st_set3_collectorgs164_speakergs1572_50_11.wav,상랑하만 지인이하고 일꾼들이 음식도 농갈라 무꼬 술도 마시고 그랜니더
st_set3_collectorgs25_speakergs207_86_8.wav,모기향을 피우면 화재 위험이 이쓰니꺼네 모구장을 쳐 놓고 주무시는 게 조아예
st_set3_collectorgs219_speakergs3451_75_7.wav,이부씨 쫌 시끄러워도 사이가 불편해질까 봐 고마 참고 사란니더
st_set3_collectorgs183_speakergs4250_3_5.wav,비단을 우예 짜는지 그 과정을 한번 좀 알려주이소
st_set3_collectorgs195_speakergs1950_77_9.wav,여기는 시골이라 고통도 좀 불편한디 공기가 깨껌하고 겡치도 참 조안네예
st_set3_collectorgs212_speakergs2345_25_7.wav,처음 시집 왔을 때 생선국을 보고 이거 비린내가 나가 어째 무글지 걱쩡핸니데이
st_set3_collectorgs233_speakergs2854_15_7.wav,옛날에는 혼자 김장을 했는데 요즘은 힘드러가 동네 사람들하고 같이 함니더
st_set3_collectorgs161_speakergs963_2_9.wav,수박은 큰 게 마싣따꼬 하는데 차메는 작은 게 맛있는 건교
st_set3_collectorgs161_speakergs1066_78_10.wav,씨라기를 새이끼에 영따서 말려놨다가 낭중에 국 끼릴 때 영가 먹으면 마시써예
st_set3_collectorgs233_speakergs2656_1_15.wav,두 가지로 쓸 나무는 또 가다가 저쪽 담장 밑에 쌓아두만 됩니다
st_set3_collectorgs164_speakergs1418_81_9.wav,비가 많이 오면 축대부텀 살피고 위험하다 시프믄 퍼뜩 집에서 나와야 합니더
st_set3_collectorgs233_speakergs3263_100_10.wav,촌 구석이라 젊은 사람은 거의 없고 전부 노인들만 읻쓰이까네 농사 짓기가 힘들어요
st_set3_collectorgs225_speakergs1738_20_6.wav,여개까정 오시느라 욕봔는디 시우난 냉수부터 한 잔 드시이소
st_set3_collectorgs185_speakergs1771_10_6.wav,어깨가 뻐근한데 얼음찜질 좀 하고로 냉장고에 얼음 좀 꺼내도래
st_set3_collectorgs233_speakergs3865_11_8.wav,마다를 계속 관리해야지 안 그라면 금세 잡초가 자라 자라가 엉망이 돼요
st_set3_collectorgs27_speakergs471_68_7.wav,여개는 촌꾸수기라 빙어네 갈라꼬 하면 차를 타고 한참 나가야 데니더
st_set3_collectorgs184_speakergs1067_78_10.wav,씨라기를 새끼에 염따서 말라 놨다가 난중에 국 끼릴 때 여까 무그면 맛있습니다
st_set3_collectorgs187_speakergs3336_53_7.wav,지금 얼른 밥상부터 채릴 테니까네 배가 고프더라도 조금만 차므시소
st_set3_collectorgs183_speakergs3064_14_8.wav,밭이 별로 크지도 않으니까 파 배추보다는 상추 같은 걸 숨구는 게 좋 조컨니더
st_set3_collectorgs25_speakergs2221_87_16.wav,엘리베이터에 가두키만 우려그로 나올라꼬 하지 말고 비상벨을 누질러서 도움을 청하이소
st_set3_collectorgs161_speakergs1599_101_7.wav,소도 사람처럼 잘 먹어야 근육이 붙고 힘도 생겨서 일도 잘하지요
st_set3_collectorgs183_speakergs4250_61_7.wav,이 구죽 신은 지 오 년이 지내니꺼네 굽이 다 달가가 인지는 내삐리야게따
st_set3_collectorgs183_speakergs3588_76_8.wav,지난주에 상추도 숨가 노아쓰이께 사월 초쯤 되마 먹을 수 있을겁니다
st_set3_collectorgs233_speakergs2566_16_11.wav,산에 가서 조금만 댕겨보면 지패이 만들기에 좋은 나무가 천지빼까리시더
st_set3_collectorgs233_speakergs3263_36_7.wav,남의 무시 구디가 어덴지 아는 사람들은 다른 집 무시를 빼가기도 했지요
st_set3_collectorgs195_speakergs1424_31_7.wav,나이가 드이니꺼네 기끼가 어두워져서 사람들이 무신 말을 해도 잘 못 알아듣겐니더
st_set3_collectorgs188_speakergs2855_41_8.wav,자식들 때문에 열심히 사랏는디 인자 자식들이 이렇고는 날 챙겨주니까 내 고맙지로
st_set3_collectorgs185_speakergs2084_30_9.wav,등더리에 살 밑이 다 벗겨졌는데 연고를 바르니까 희한하게도 금방 가라앉네요
st_set3_collectorgs198_speakergs1907_66_8.wav,휴가 때만 데만 사람들이 여개 놀러와가 씨레기를 내삐리니꺼네 언선시럽다
st_set3_collectorgs219_speakergs3264_108_8.wav,전화를 하고 싶었는데 얘기하는 중간에 전화하러 나오기가 어려워서 집에 전화 못핸니더
st_set3_collectorgs233_speakergs3573_43_6.wav,베를 짜다가 줄이 터져 삐만 끊어진 데를 마카 이사가 다시 짜야 함니데이
st_set3_collectorgs195_speakergs1950_79_8.wav,돼지 잡을 때는 어른들이 여러 겹 붙어야지 안 그러면 힘들어 못합니다
st_set3_collectorgs198_speakergs1457_19_10.wav,옛날에는 특별한 간식이 업쓰이꺼네 옥수갱이나 잠자 같은 걸 먹고 그랜니더
st_set3_collectorgs198_speakergs1907_90_7.wav,우리 메누리는 농새 일은 잘 몬 해도 청소 하나는 정강시럽구로 잘 하니더
st_set3_collectorgs184_speakergs1410_6_12.wav,삼신 할매한테 자슥들 공부 잘 하고 가족들 건강하라 하구로 해 달라고 빌었지로
st_set3_collectorgs233_speakergs3074_1_10.wav,둥가지로 쓸 나무는 둥가 어 또갈라가지고 저쪽 담장 밑에 쌓아두면 됩니다
st_set3_collectorgs233_speakergs4243_52_10.wav,윤디를 화로에 올려놓고 뜨겁꾸로 달궈가 윤디질 하지로
st_set3_collectorgs233_speakergs2656_98_15.wav,아들 오늘 중요한 시험 보니께네 이 쌩엳하고 찹쌀떡 무꼬 심내서 시험 잘 봐래이
st_set3_collectorgs185_speakergs3716_51_6.wav,우리 어무이는 솜씨가 조아가 옷도 잘 맹글고 음식도 맏깔라구로 핻씸니다
st_set3_collectorgs185_speakergs2851_85_7.wav,여름철에는 모든 음식을 잘 이카 먹고 물도 끼린거만 드셔야 하니데
st_set3_collectorgs219_speakergs3451_20_7.wav,여기까증 오시느라 욕 받는디 시원한 냉수부텀 한 잔 드시소
st_set3_collectorgs183_speakergs1753_0_9.wav,친정 동네하고 이 동네하고 상 채릴 때 차례 지낼 때 상 채리는 건 뭐가 다름니껴
st_set3_collectorgs195_speakergs1557_80_8.wav,빨리 무그만 가시가게 되니까는 배고파도 천천히 드시는 게 좋습니다
st_set3_collectorgs233_speakergs3573_18_7.wav,도리깨가 깨나 무거워가 허리 다칠 수 읻쓰니께 타작 털 때 살살 뚜드리래이
st_set3_collectorgs198_speakergs1537_45_8.wav,감기약 무꼬 자부러울 때는 사고 날 수 이쓰니끼네 겡운기 몰지 마이소
st_set3_collectorgs198_speakergs1457_105_10.wav,배치 한 포게 키우는 것도 이러코롬 힘든디 어무이는 우에 평생 농사를 짓고 사랃쓸라
st_set3_collectorgs183_speakergs4250_4_7.wav,마을 모숨구는 날에는 사람들이 같이 이게저개 다니면서 품앗이 함니더
st_set3_collectorgs233_speakergs2854_40_7.wav,콘센트에 코드를 너무 마이 꼬브만 불이 날 수 이쓰니께 정말 위험합니다
st_set3_collectorgs185_speakergs3819_70_7.wav,아가 어제부터 열이 많이 나는데 이러다가는 큰일 나는 거 아닌가 모르게떼이
st_set3_collectorgs25_speakergs2221_43_9.wav,베를 짜다가 줄이 터져 삐만 끊어진 데로 마카 이사가 다시 짜야 함니데이
st_set3_collectorgs184_speakergs1028_33_6.wav,그놈들이 살 다 뺴사가가지고 업스이까네 매일 꽁보리밥 밖에 못 묵쩨
st_set3_collectorgs212_speakergs2931_31_8.wav,나이가 드니꺼네 귀끼가 어두워져서 사람들이 무슨 말을 해도 잘 못 알아듬니더
st_set3_collectorgs219_speakergs3264_15_8.wav,옛날에는 혼자 김장을 했는데 요즘은 힘드러가 동네 사람들하고 같이 합니다
st_set3_collectorgs198_speakergs1457_69_8.wav,가족끼리 해돋이 보면서 새해 다짐도 하고 소원도 빌고 올라꼬 해요
st_set3_collectorgs219_speakergs3680_52_6.wav,윤디를 화로에 올려 놓고 뜨겁꾸로 달구어가 윤디지를 하지로
st_set3_collectorgs161_speakergs963_72_7.wav,요새는 예물도 많이 하지만 옛날에 우리 결혼할 때는 생각도 몬 했어요
st_set3_collectorgs233_speakergs4169_0_11.wav,친정 동네하고 이 동네하고 차라리 지낼 때 생 채리는 것이 뭐 다름니껴
st_set3_collectorgs204_speakergs2275_63_13.wav,나물 무칠 때는 간을 강가무리하구로 맞춰야지 안 그라모 쓴맛이 나서 안 데
st_set3_collectorgs213_speakergs2385_58_10.wav,자슥들 서울에서 직장 댕기는디 바빠가 연락은 잘 몬해도 잘 있지 안켇는교
st_set3_collectorgs213_speakergs3067_46_10.wav,남자들은 농악도 하고 씨름도 하고 여자들은 강강술래 하민서 놀아찌로
st_set3_collectorgs161_speakergs963_84_8.wav,어릴 때 학교는 못 가고 풀 베러 가고 소 풀 먹이러 다니고 그랬습니다
st_set3_collectorgs185_speakergs1771_36_7.wav,나무 무시구더이가 어덴지 아는 사람들은 다른 집 무시를 빼가기도 했지
st_set3_collectorgs27_speakergs260_91_8.wav,점심때 돌잔치 가서 어찌나 많이 먹었는지 배가 불러서 저녁을 몬 먹겠어요
st_set3_collectorgs161_speakergs1899_83_6.wav,두릅은 살짝 데쳐서 무쳐 먹기도 하고 꼬추장에 찍어 먹기도 한답니다
st_set3_collectorgs233_speakergs3263_0_11.wav,친정 동네하고 이 동네하고 차례 지낼 때 생 채리라는 거 그게 다릅니까
st_set3_collectorgs185_speakergs1771_8_8.wav,비틀로 옷을 만들어 입으셨다고 핸는데 옷 맹그는 과정을 알려주실람니껴
st_set3_collectorgs212_speakergs2419_36_7.wav,넘의 무시 구디가 어딘지 아는 사람들은 다른 집 무시 구디를 빼가기도 해찌로
st_set3_collectorgs233_speakergs2467_52_7.wav,윤디를 화로에 올려 놓고 뜨겁꾸로 달가가 윤디질을 하지로
st_set3_collectorgs183_speakergs1753_66_9.wav,휴가 때만 되면 사람들이 여기로 놀러와가 씨레기를 내삐리니께 언선시럽따
st_set3_collectorgs183_speakergs3745_9_5.wav,게우레 먹을 채소나 가일 같은 것은 어데 보가내씀니껴
st_set3_collectorgs233_speakergs3361_3_5.wav,비단을 우예 짜는지 그 과정을 한번 좀 말씀해 주실람니껴
st_set3_collectorgs233_speakergs3074_13_11.wav,제사를 안 모실 것 같으면 어 모르지만 제사를 모실 것 같으면 정성을 들여야 됩니다
st_set3_collectorgs185_speakergs3716_77_7.wav,여기는 시골이라 교통이 좀 불편한디 공기도 깨끗하고 경치가 참 좋았는데
st_set3_collectorgs161_speakergs1066_49_8.wav,요새는 시간이 조금만 지나도 다 잊어버리고 물건도 자주 잃어버려서 큰일입니다
st_set3_collectorgs233_speakergs2008_73_13.wav,개울에는 우주 극삼 안에 속해 뭉치를 여코 꼬메가 이번니더
st_set3_collectorgs183_speakergs1458_107_8.wav,요새는 세월이 좋다만 우리 클 때는 하고 싶은 것도 못하고 골무리 많았어
